x,y,angle,image
-5.1734693877551035,4.112244897959183,-0.009220191356100828,494.png
-5.438775510204083,4.112244897959183,-0.009023545071675021,495.png
-5.704081632653063,4.112244897959183,-0.008835111471054787,496.png
-5.9693877551020424,4.112244897959183,-0.008654386601994208,497.png
-6.23469387755102,4.112244897959183,-0.008480906916628785,498.png
-6.5,4.112244897959183,-0.008314245301857199,499.png
6.5,3.846938775510204,0.2970642123410433,500.png
6.23469387755102,3.846938775510204,0.19739555984988108,501.png
5.969387755102041,3.846938775510204,0.14743716412793825,502.png
5.704081632653061,3.846938775510204,0.11756557413764364,503.png
5.438775510204081,3.846938775510204,0.09772690735871889,504.png
5.173469387755102,3.846938775510204,0.08360355270617283,505.png
4.908163265306122,3.846938775510204,0.07304056530311945,506.png
4.642857142857142,3.846938775510204,0.06484402755320684,507.png
4.377551020408163,3.846938775510204,0.05829961836780953,508.png
4.112244897959183,3.846938775510204,0.05295398147523686,509.png
3.846938775510204,3.846938775510204,0.04850561224038359,510.png
3.581632653061224,3.846938775510204,0.044746231454615676,511.png
3.316326530612245,3.846938775510204,0.04152735845155834,512.png
3.0510204081632653,3.846938775510204,0.038740297663479424,513.png
2.7857142857142856,3.846938775510204,0.03630365531230032,514.png
2.520408163265306,3.846938775510204,0.034155277065043455,515.png
2.2551020408163263,3.846938775510204,0.032246882435253976,516.png
1.9897959183673466,3.846938775510204,0.030540399450091713,517.png
1.724489795918367,3.846938775510204,0.029005402702350913,518.png
1.4591836734693873,3.846938775510204,0.027617285881542355,519.png
1.1938775510204076,3.846938775510204,0.026355934380956993,520.png
0.9285714285714279,3.846938775510204,0.025204745326941776,521.png
0.6632653061224483,3.846938775510204,0.024149893397515852,522.png
0.3979591836734686,3.846938775510204,0.02317977340693664,523.png
0.13265306122448983,3.846938775510204,0.022284571927283305,524.png
-0.13265306122448983,3.846938775510204,0.021455934397352962,525.png
-0.3979591836734695,3.846938775510204,0.020686703779844183,526.png
-0.6632653061224492,3.846938775510204,0.019970713448732528,527.png
-0.9285714285714288,3.846938775510204,0.019302621618683242,528.png
-1.1938775510204085,3.846938775510204,0.01867777791094969,529.png
-1.4591836734693882,3.846938775510204,0.018092115007428106,530.png
-1.7244897959183678,3.846938775510204,0.01754206005740252,531.png
-1.9897959183673475,3.846938775510204,0.01702446175994013,532.png
-2.255102040816327,3.846938775510204,0.016536529979001582,533.png
-2.520408163265307,3.846938775510204,0.01607578544839056,534.png
-2.7857142857142865,3.846938775510204,0.01564001765306977,535.png
-3.051020408163266,3.846938775510204,0.015227249377117329,536.png
-3.316326530612246,3.846938775510204,0.014835706718973978,537.png
-3.5816326530612255,3.846938775510204,0.01446379361502666,538.png
-3.846938775510205,3.846938775510204,0.014110070100090133,539.png
-4.112244897959185,3.846938775510204,0.013773233680600638,540.png
-4.3775510204081645,3.846938775510204,0.013452103312705617,541.png
-4.642857142857144,3.846938775510204,0.013145605569953355,542.png
-4.908163265306124,3.846938775510204,0.012852762659266244,543.png
-5.1734693877551035,3.846938775510204,0.012572682003358893,544.png
-5.438775510204083,3.846938775510204,0.012304547155828977,545.png
-5.704081632653063,3.846938775510204,0.012047609854186014,546.png
-5.9693877551020424,3.846938775510204,0.011801183047937137,547.png
-6.23469387755102,3.846938775510204,0.011564634764958765,548.png
-6.5,3.846938775510204,0.011337382700876976,549.png
6.5,3.581632653061224,0.6967422815300113,550.png
6.23469387755102,3.581632653061224,0.5002804282248525,551.png
5.969387755102041,3.581632653061224,0.3856170651546518,552.png
5.704081632653061,3.581632653061224,0.3122721652667801,553.png
5.438775510204081,3.581632653061224,0.2618223992754345,554.png
5.173469387755102,3.581632653061224,0.22516619644330194,555.png
4.908163265306122,3.581632653061224,0.19739555984988089,556.png
4.642857142857142,3.581632653061224,0.1756598530080882,557.png
4.377551020408163,3.581632653061224,0.15819995792282615,558.png
4.112244897959183,3.581632653061224,0.14387529139056573,559.png
3.846938775510204,3.581632653061224,0.13191553492641606,560.png
3.581632653061224,3.581632653061224,0.121782416613051,561.png
3.316326530612245,3.581632653061224,0.11308882732367423,562.png
3.0510204081632653,3.581632653061224,0.10554943358514335,563.png
2.7857142857142856,3.581632653061224,0.09894940063724776,564.png
2.520408163265306,3.581632653061224,0.09312394792222552,565.png
2.2551020408163263,3.581632653061224,0.0879446107085174,566.png
1.9897959183673466,3.581632653061224,0.08330978068172133,567.png
1.724489795918367,3.581632653061224,0.07913805071080139,568.png
1.4591836734693873,3.581632653061224,0.07536344149688186,569.png
1.1938775510204076,3.581632653061224,0.07193191830722073,570.png
0.9285714285714279,3.581632653061224,0.06879880919497722,571.png
0.6632653061224483,3.581632653061224,0.0659268641630118,572.png
0.3979591836734686,3.581632653061224,0.06328477725760485,573.png
0.13265306122448983,3.581632653061224,0.06084604785486756,574.png
-0.13265306122448983,3.581632653061224,0.05858809376727887,575.png
-0.3979591836734695,3.581632653061224,0.05649155357867118,576.png
-0.6632653061224492,3.581632653061224,0.05453973276864584,577.png
-0.9285714285714288,3.581632653061224,0.05271816023211389,578.png
-1.1938775510204085,3.581632653061224,0.0510142303709009,579.png
-1.4591836734693882,3.581632653061224,0.049416912109621854,580.png
-1.7244897959183678,3.581632653061224,0.047916510688501494,581.png
-1.9897959183673475,3.581632653061224,0.046504471401042975,582.png
-2.255102040816327,3.581632653061224,0.045173216911160385,583.png
-2.520408163265307,3.581632653061224,0.043916011637060624,584.png
-2.7857142857142865,3.581632653061224,0.04272684809295049,585.png
-3.051020408163266,3.581632653061224,0.04160035115215859,586.png
-3.316326530612246,3.581632653061224,0.04053169702109542,587.png
-3.5816326530612255,3.581632653061224,0.03951654435406508,588.png
-3.846938775510205,3.581632653061224,0.038550975439311956,589.png
-4.112244897959185,3.581632653061224,0.037631445780113126,590.png
-4.3775510204081645,3.581632653061224,0.03675474070600719,591.png
-4.642857142857144,3.581632653061224,0.035917937897001,592.png
-4.908163265306124,3.581632653061224,0.0351183749018981,593.png
-5.1734693877551035,3.581632653061224,0.03435362089147007,594.png
-5.438775510204083,3.581632653061224,0.033621452016265735,595.png
-5.704081632653063,3.581632653061224,0.03291982984376488,596.png
-5.9693877551020424,3.581632653061224,0.03224688243525394,597.png
-6.23469387755102,3.581632653061224,0.03160088769307247,598.png
-6.5,3.581632653061224,0.03098025866676585,599.png
6.5,3.316326530612245,0.9393428278557983,600.png
6.23469387755102,3.316326530612245,0.7291196271086863,601.png
5.969387755102041,3.316326530612245,0.5857142780223467,602.png
5.704081632653061,3.316326530612245,0.4854510069005066,603.png
5.438775510204081,3.316326530612245,0.4127532595476187,604.png
5.173469387755102,3.316326530612245,0.3581583004757154,605.png
4.908163265306122,3.316326530612245,0.3158855190080185,606.png
4.642857142857142,3.316326530612245,0.28229735329960265,607.png
4.377551020408163,3.316326530612245,0.25502398732735465,608.png
4.112244897959183,3.316326530612245,0.23246889038310606,609.png
3.846938775510204,3.316326530612245,0.21352319369351697,610.png
3.581632653061224,3.316326530612245,0.19739555984988072,611.png
3.316326530612245,3.316326530612245,0.18350756391891368,612.png
3.0510204081632653,3.316326530612245,0.17142737263832436,613.png
2.7857142857142856,3.316326530612245,0.16082650393633938,614.png
2.520408163265306,3.316326530612245,0.15145090404176104,615.png
2.2551020408163263,3.316326530612245,0.14310114794157475,616.png
1.9897959183673466,3.316326530612245,0.13561859828953113,617.png
1.724489795918367,3.316326530612245,0.12887554429118533,618.png
1.4591836734693873,3.316326530612245,0.12276805414236801,619.png
1.1938775510204076,3.316326530612245,0.1172107125485645,620.png
0.9285714285714279,3.316326530612245,0.1121326904093513,621.png
0.6632653061224483,3.316326530612245,0.10747477081462808,622.png
0.3979591836734686,3.316326530612245,0.10318707150480236,623.png
0.13265306122448983,3.316326530612245,0.09922728132664953,624.png
-0.13265306122448983,3.316326530612245,0.09555928069586239,625.png
-0.3979591836734695,3.316326530612245,0.09215205222110981,626.png
-0.6632653061224492,3.316326530612245,0.08897881289575628,627.png
-0.9285714285714288,3.316326530612245,0.08601631714080223,628.png
-1.1938775510204085,3.316326530612245,0.08324429279707356,629.png
-1.4591836734693882,3.316326530612245,0.08064498145681268,630.png
-1.7244897959183678,3.316326530612245,0.07820276133600856,631.png
-1.9897959183673475,3.316326530612245,0.07590383593225491,632.png
-2.255102040816327,3.316326530612245,0.07373597548309258,633.png
-2.520408163265307,3.316326530612245,0.07168830108342977,634.png
-2.7857142857142865,3.316326530612245,0.06975110348356545,635.png
-3.051020408163266,3.316326530612245,0.06791569024762553,636.png
-3.316326530612246,3.316326530612245,0.0661742562331719,637.png
-3.5816326530612255,3.316326530612245,0.06451977334926605,638.png
-3.846938775510205,3.316326530612245,0.06294589633074739,639.png
-4.112244897959185,3.316326530612245,0.06144688188166911,640.png
-4.3775510204081645,3.316326530612245,0.06001751902867495,641.png
-4.642857142857144,3.316326530612245,0.058653068914193654,642.png
-4.908163265306124,3.316326530612245,0.05734921257136866,643.png
-5.1734693877551035,3.316326530612245,0.05610200547419952,644.png
-5.438775510204083,3.316326530612245,0.05490783786018581,645.png
-5.704081632653063,3.316326530612245,0.05376339998868435,646.png
-5.9693877551020424,3.316326530612245,0.05266565163387913,647.png
-6.23469387755102,3.316326530612245,0.05161179522271297,648.png
-6.5,3.316326530612245,0.050599252120054776,649.png
6.5,3.0510204081632653,1.0858753317700294,650.png
6.23469387755102,3.0510204081632653,0.8921338360465839,651.png
5.969387755102041,3.0510204081632653,0.7441844007391281,652.png
5.704081632653061,3.0510204081632653,0.6320657749991255,653.png
5.438775510204081,3.0510204081632653,0.5461665634337877,654.png
5.173469387755102,3.0510204081632653,0.47916742712323285,655.png
4.908163265306122,3.0510204081632653,0.42589219914174303,656.png
4.642857142857142,3.0510204081632653,0.3827435098455755,657.png
4.377551020408163,3.0510204081632653,0.34720801642277804,658.png
4.112244897959183,3.0510204081632653,0.3175042954167936,659.png
3.846938775510204,3.0510204081632653,0.29234726619263707,660.png
3.581632653061224,3.0510204081632653,0.2707928857514924,661.png
3.316326530612245,3.0510204081632653,0.2521353398997615,662.png
3.0510204081632653,3.0510204081632653,0.23583814987106874,663.png
2.7857142857142856,3.0510204081632653,0.22148728327480208,664.png
2.520408163265306,3.0510204081632653,0.2087587071141715,665.png
2.2551020408163263,3.0510204081632653,0.19739555984988075,666.png
1.9897959183673466,3.0510204081632653,0.1871918323559265,667.png
1.724489795918367,3.0510204081632653,0.1779805239475627,668.png
1.4591836734693873,3.0510204081632653,0.16962492325645973,669.png
1.1938775510204076,3.0510204081632653,0.16201210372572944,670.png
0.9285714285714279,3.0510204081632653,0.15504801082930492,671.png
0.6632653061224483,3.0510204081632653,0.14865370853994916,672.png
0.3979591836734686,3.0510204081632653,0.14276248061052127,673.png
0.13265306122448983,3.0510204081632653,0.1373175695484936,674.png
-0.13265306122448983,3.0510204081632653,0.13227039651549488,675.png
-0.3979591836734695,3.0510204081632653,0.12757914763753372,676.png
-0.6632653061224492,3.0510204081632653,0.12320764215725827,677.png
-0.9285714285714288,3.0510204081632653,0.11912441932860279,678.png
-1.1938775510204085,3.0510204081632653,0.11530199651474511,679.png
-1.4591836734693882,3.0510204081632653,0.11171626234534802,680.png
-1.7244897959183678,3.0510204081632653,0.10834597721538296,681.png
-1.9897959183673475,3.0510204081632653,0.10517235969652897,682.png
-2.255102040816327,3.0510204081632653,0.10217874216656983,683.png
-2.520408163265307,3.0510204081632653,0.09935028255604152,684.png
-2.7857142857142865,3.0510204081632653,0.09667372186080747,685.png
-3.051020408163266,3.0510204081632653,0.09413717918831119,686.png
-3.316326530612246,3.0510204081632653,0.09172997775002499,687.png
-3.5816326530612255,3.0510204081632653,0.08944249649780493,688.png
-3.846938775510205,3.0510204081632653,0.0872660431124896,689.png
-4.112244897959185,3.0510204081632653,0.08519274485262635,690.png
-4.3775510204081645,3.0510204081632653,0.08321545440741723,691.png
-4.642857142857144,3.0510204081632653,0.08132766840700804,692.png
-4.908163265306124,3.0510204081632653,0.07952345665266441,693.png
-5.1734693877551035,3.0510204081632653,0.0777974004603368,694.png
-5.438775510204083,3.0510204081632653,0.07614453877993511,695.png
-5.704081632653063,3.0510204081632653,0.07456032097198576,696.png
-5.9693877551020424,3.0510204081632653,0.07304056530311932,697.png
-6.23469387755102,3.0510204081632653,0.07158142236980143,698.png
-6.5,3.0510204081632653,0.07017934278199275,699.png
6.5,2.7857142857142856,1.1801892830972098,700.png
6.23469387755102,2.7857142857142856,1.0084291317690066,701.png
5.969387755102041,2.7857142857142856,0.8670345055265183,702.png
5.704081632653061,2.7857142857142856,0.7528892951154244,703.png
5.438775510204081,2.7857142857142856,0.6610431688506868,704.png
5.173469387755102,2.7857142857142856,0.5867122816830216,705.png
4.908163265306122,2.7857142857142856,0.5259487304013317,706.png
4.642857142857142,2.7857142857142856,0.47569521885499205,707.png
4.377551020408163,2.7857142857142856,0.43364082056831826,708.png
4.112244897959183,2.7857142857142856,0.39804843716976734,709.png
3.846938775510204,2.7857142857142856,0.3676074851353552,710.png
3.581632653061224,2.7857142857142856,0.34132100923809705,711.png
3.316326530612245,2.7857142857142856,0.3184227796590858,712.png
3.0510204081632653,2.7857142857142856,0.2983173445171746,713.png
2.7857142857142856,2.7857142857142856,0.280536791738322,714.png
2.520408163265306,2.7857142857142856,0.2647094356425859,715.png
2.2551020408163263,2.7857142857142856,0.25053696869481623,716.png
1.9897959183673466,2.7857142857142856,0.23777763541438068,717.png
1.724489795918367,2.7857142857142856,0.22623371672099965,718.png
1.4591836734693873,2.7857142857142856,0.21574212496300102,719.png
1.1938775510204076,2.7857142857142856,0.20616726469432356,720.png
0.9285714285714279,2.7857142857142856,0.19739555984988075,721.png
0.6632653061224483,2.7857142857142856,0.18933121854311374,722.png
0.3979591836734686,2.7857142857142856,0.18189292592486433,723.png
0.13265306122448983,2.7857142857142856,0.17501123951059055,724.png
-0.13265306122448983,2.7857142857142856,0.16862652103228742,725.png
-0.3979591836734695,2.7857142857142856,0.16268728162460586,726.png
-0.6632653061224492,2.7857142857142856,0.15714884807474022,727.png
-0.9285714285714288,2.7857142857142856,0.15197228042830374,728.png
-1.1938775510204085,2.7857142857142856,0.14712348785215307,729.png
-1.4591836734693882,2.7857142857142856,0.14257250198540244,730.png
-1.7244897959183678,2.7857142857142856,0.13829287623929307,731.png
-1.9897959183673475,2.7857142857142856,0.13426118646979246,732.png
-2.255102040816327,2.7857142857142856,0.13045661374028852,733.png
-2.520408163265307,2.7857142857142856,0.12686059394530255,734.png
-2.7857142857142865,2.7857142857142856,0.12345652219194042,735.png
-3.051020408163266,2.7857142857142856,0.1202295022623215,736.png
-3.316326530612246,2.7857142857142856,0.11716613337598349,737.png
-3.5816326530612255,2.7857142857142856,0.11425432796143953,738.png
-3.846938775510205,2.7857142857142856,0.1114831553243073,739.png
-4.112244897959185,2.7857142857142856,0.10884270703627202,740.png
-4.3775510204081645,2.7857142857142856,0.10632398061805157,741.png
-4.642857142857144,2.7857142857142856,0.10391877869129129,742.png
-4.908163265306124,2.7857142857142856,0.10161962126022804,743.png
-5.1734693877551035,2.7857142857142856,0.09941966917818938,744.png
-5.438775510204083,2.7857142857142856,0.09731265717528918,745.png
-5.704081632653063,2.7857142857142856,0.0952928350866783,746.png
-5.9693877551020424,2.7857142857142856,0.09335491613689144,747.png
-6.23469387755102,2.7857142857142856,0.09149403131424536,748.png
-6.5,2.7857142857142856,0.08970568901706008,749.png
6.5,2.520408163265306,1.244913564512802,750.png
6.23469387755102,2.520408163265306,1.0934509444212248,751.png
5.969387755102041,2.520408163265306,0.962388392560791,752.png
5.704081632653061,2.520408163265306,0.851478284264241,753.png
5.438775510204081,2.520408163265306,0.7585589721382329,754.png
5.173469387755102,2.520408163265306,0.6808425614170797,755.png
4.908163265306122,2.520408163265306,0.6156198894291098,756.png
4.642857142857142,2.520408163265306,0.560542569796057,757.png
4.377551020408163,2.520408163265306,0.5136816877620352,758.png
4.112244897959183,2.520408163265306,0.4734925792453172,759.png
3.846938775510204,2.520408163265306,0.43875105042528456,760.png
3.581632653061224,2.520408163265306,0.4084888930726273,761.png
3.316326530612245,2.520408163265306,0.38193835704049534,762.png
3.0510204081632653,2.520408163265306,0.3584874643874613,763.png
2.7857142857142856,2.520408163265306,0.33764516948648593,764.png
2.520408163265306,2.520408163265306,0.3190145831112274,765.png
2.2551020408163263,2.520408163265306,0.3022724985801147,766.png
1.9897959183673466,2.520408163265306,0.2871537340398313,767.png
1.724489795918367,2.520408163265306,0.2734391191289979,768.png
1.4591836734693873,2.520408163265306,0.26094623127533806,769.png
1.1938775510204076,2.520408163265306,0.24952220889552695,770.png
0.9285714285714279,2.520408163265306,0.23903813894846918,771.png
0.6632653061224483,2.520408163265306,0.22938464388919586,772.png
0.3979591836734686,2.520408163265306,0.2204683877400247,773.png
0.13265306122448983,2.520408163265306,0.21220929096178212,774.png
-0.13265306122448983,2.520408163265306,0.2045382955192942,775.png
-0.3979591836734695,2.520408163265306,0.19739555984988078,776.png
-0.6632653061224492,2.520408163265306,0.19072899194601256,777.png
-0.9285714285714288,2.520408163265306,0.18449305007184288,778.png
-1.1938775510204085,2.520408163265306,0.17864775665213642,779.png
-1.4591836734693882,2.520408163265306,0.17315788298514348,780.png
-1.7244897959183678,2.520408163265306,0.16799227164587566,781.png
-1.9897959183673475,2.520408163265306,0.16312327049908135,782.png
-2.255102040816327,2.520408163265306,0.15852625767195902,783.png
-2.520408163265307,2.520408163265306,0.1541792410433037,784.png
-2.7857142857142865,2.520408163265306,0.15006251908331403,785.png
-3.051020408163266,2.520408163265306,0.14615839244646195,786.png
-3.316326530612246,2.520408163265306,0.1424509177433194,787.png
-3.5816326530612255,2.520408163265306,0.1389256965201296,788.png
-3.846938775510205,2.520408163265306,0.135569693751229,789.png
-4.112244897959185,2.520408163265306,0.13237108117081314,790.png
-4.3775510204081645,2.520408163265306,0.12931910159188129,791.png
-4.642857142857144,2.520408163265306,0.12640395102376448,792.png
-4.908163265306124,2.520408163265306,0.12361667593816884,793.png
-5.1734693877551035,2.520408163265306,0.12094908347261873,794.png
-5.438775510204083,2.520408163265306,0.11839366271947774,795.png
-5.704081632653063,2.520408163265306,0.11594351554400978,796.png
-5.9693877551020424,2.520408163265306,0.11359229561857002,797.png
-6.23469387755102,2.520408163265306,0.11133415456178107,798.png
-6.5,2.520408163265306,0.10916369423925727,799.png
6.5,2.2551020408163263,1.2917244671710708,800.png
6.23469387755102,2.2551020408163263,1.1574659222555688,801.png
5.969387755102041,2.2551020408163263,1.0372851794880602,802.png
5.704081632653061,2.2551020408163263,0.9319900191891074,803.png
5.438775510204081,2.2551020408163263,0.8408966686431651,804.png
5.173469387755102,2.2551020408163263,0.76254499985664,805.png
4.908163265306122,2.2551020408163263,0.6952178924668819,806.png
4.642857142857142,2.2551020408163263,0.637238142665617,807.png
4.377551020408163,2.2551020408163263,0.5871041311927465,808.png
4.112244897959183,2.2551020408163263,0.5435315234192415,809.png
3.846938775510204,2.2551020408163263,0.5054483408736572,810.png
3.581632653061224,2.2551020408163263,0.47197084128950617,811.png
3.316326530612245,2.2551020408163263,0.442374222976745,812.png
3.0510204081632653,2.2551020408163263,0.41606450572382275,813.png
2.7857142857142856,2.2551020408163263,0.3925539869665509,814.png
2.520408163265306,2.2551020408163263,0.3714407996926195,815.png
2.2551020408163263,2.2551020408163263,0.35239230177382175,816.png
1.9897959183673466,2.2551020408163263,0.33513175081022534,817.png
1.724489795918367,2.2551020408163263,0.3194276782028797,818.png
1.4591836734693873,2.2551020408163263,0.30508543068270144,819.png
1.1938775510204076,2.2551020408163263,0.29194043139002174,820.png
0.9285714285714279,2.2551020408163263,0.2798527973169468,821.png
0.6632653061224483,2.2551020408163263,0.2687030246351711,822.png
0.3979591836734686,2.2551020408163263,0.25838851529881407,823.png
0.13265306122448983,2.2551020408163263,0.2488207678678565,824.png
-0.13265306122448983,2.2551020408163263,0.239923094469665,825.png
-0.3979591836734695,2.2551020408163263,0.23162875615926148,826.png
-0.6632653061224492,2.2551020408163263,0.2238794324476114,827.png
-0.9285714285714288,2.2551020408163263,0.216623958949588,828.png
-1.1938775510204085,2.2551020408163263,0.2098172811718359,829.png
-1.4591836734693882,2.2551020408163263,0.20341958336605123,830.png
-1.7244897959183678,2.2551020408163263,0.19739555984988078,831.png
-1.9897959183673475,2.2551020408163263,0.19171380280903333,832.png
-2.255102040816327,2.2551020408163263,0.18634628577051196,833.png
-2.520408163265307,2.2551020408163263,0.18126792600624453,834.png
-2.7857142857142865,2.2551020408163263,0.176456212339172,835.png
-3.051020408163266,2.2551020408163263,0.17189088737138575,836.png
-3.316326530612246,2.2551020408163263,0.1675536751827714,837.png
-3.5816326530612255,2.2551020408163263,0.1634280471714577,838.png
-3.846938775510205,2.2551020408163263,0.15949902001104246,839.png
-4.112244897959185,2.2551020408163263,0.15575298075129235,840.png
-4.3775510204081645,2.2551020408163263,0.15217753494102068,841.png
-4.642857142857144,2.2551020408163263,0.14876137434487338,842.png
-4.908163265306124,2.2551020408163263,0.14549416139170782,843.png
-5.1734693877551035,2.2551020408163263,0.14236642795622348,844.png
-5.438775510204083,2.2551020408163263,0.13936948645730715,845.png
-5.704081632653063,2.2551020408163263,0.13649535157189277,846.png
-5.9693877551020424,2.2551020408163263,0.13373667112450682,847.png
-6.23469387755102,2.2551020408163263,0.1310866649300573,848.png
-6.5,2.2551020408163263,0.12853907054883618,849.png
6.5,1.9897959183673466,1.3270124062297968,850.png
6.23469387755102,1.9897959183673466,1.2070284743564252,851.png
5.969387755102041,1.9897959183673466,1.0970480512087686,852.png
5.704081632653061,1.9897959183673466,0.9981771250279242,853.png
5.438775510204081,1.9897959183673466,0.9104563927087341,854.png
5.173469387755102,1.9897959183673466,0.8332339833736259,855.png
4.908163265306122,1.9897959183673466,0.7655002923243079,856.png
4.642857142857142,1.9897959183673466,0.706125384165434,857.png
4.377551020408163,1.9897959183673466,0.6540010317423747,858.png
4.112244897959183,1.9897959183673466,0.6081125229645528,859.png
3.846938775510204,1.9897959183673466,0.5675663876920974,860.png
3.581632653061224,1.9897959183673466,0.531593604115384,861.png
3.316326530612245,1.9897959183673466,0.49954078338931834,862.png
3.0510204081632653,1.9897959183673466,0.47085654694012513,863.png
2.7857142857142856,1.9897959183673466,0.4450769190987541,864.png
2.520408163265306,1.9897959183673466,0.42181156888702637,865.png
2.2551020408163263,1.9897959183673466,0.4007316438781565,866.png
1.9897959183673466,1.9897959183673466,0.3815593777761731,867.png
1.724489795918367,1.9897959183673466,0.36405938762022433,868.png
1.4591836734693873,1.9897959183673466,0.3480314681470665,869.png
1.1938775510204076,1.9897959183673466,0.33330466207013143,870.png
0.9285714285714279,1.9897959183673466,0.3197323936653767,871.png
0.6632653061224483,1.9897959183673466,0.3071884770039036,872.png
0.3979591836734686,1.9897959183673466,0.295563838373112,873.png
0.13265306122448983,1.9897959183673466,0.28476381970239073,874.png
-0.13265306122448983,1.9897959183673466,0.2747059540293725,875.png
-0.3979591836734695,1.9897959183673466,0.2653181246034011,876.png
-0.6632653061224492,1.9897959183673466,0.2565370362294769,877.png
-0.9285714285714288,1.9897959183673466,0.24830694130620035,878.png
-1.1938775510204085,1.9897959183673466,0.24057857418701037,879.png
-1.4591836734693882,1.9897959183673466,0.2333082564644448,880.png
-1.7244897959183678,1.9897959183673466,0.22645714295869396,881.png
-1.9897959183673475,1.9897959183673466,0.2199905839365796,882.png
-2.255102040816327,1.9897959183673466,0.21387758368488263,883.png
-2.520408163265307,1.9897959183673466,0.2080903392467488,884.png
-2.7857142857142865,1.9897959183673466,0.20260384608895265,885.png
-3.051020408163266,1.9897959183673466,0.19739555984988078,886.png
-3.316326530612246,1.9897959183673466,0.19244510524103733,887.png
-3.5816326530612255,1.9897959183673466,0.18773402473181872,888.png
-3.846938775510205,1.9897959183673466,0.18324556091187416,889.png
-4.112244897959185,1.9897959183673466,0.17896446745578182,890.png
-4.3775510204081645,1.9897959183673466,0.1748768444571377,891.png
-4.642857142857144,1.9897959183673466,0.17096999459006257,892.png
-4.908163265306124,1.9897959183673466,0.16723229712467522,893.png
-5.1734693877551035,1.9897959183673466,0.16365309729245883,894.png
-5.438775510204083,1.9897959183673466,0.16022260888620388,895.png
-5.704081632653063,1.9897959183673466,0.15693182830222016,896.png
-5.9693877551020424,1.9897959183673466,0.15377245850172602,897.png
-6.23469387755102,1.9897959183673466,0.1507368415933917,898.png
-6.5,1.9897959183673466,0.14781789892774017,899.png
6.5,1.724489795918367,1.354502673365914,900.png
6.23469387755102,1.724489795918367,1.246357606830367,901.png
5.969387755102041,1.724489795918367,1.1455210978877102,902.png
5.704081632653061,1.724489795918367,1.0531001873659536,903.png
5.438775510204081,1.724489795918367,0.9694611799531834,904.png
5.173469387755102,1.724489795918367,0.8944169371024803,905.png
4.908163265306122,1.724489795918367,0.8274294693957959,906.png
4.642857142857142,1.724489795918367,0.7677788414998225,907.png
4.377551020408163,1.724489795918367,0.7146829401775019,908.png
4.112244897959183,1.724489795918367,0.6673721982668888,909.png
3.846938775510204,1.724489795918367,0.6251304722361228,910.png
3.581632653061224,1.724489795918367,0.5873134237807329,911.png
3.316326530612245,1.724489795918367,0.5533532980178663,912.png
3.0510204081632653,1.724489795918367,0.522756206866523,913.png
2.7857142857142856,1.724489795918367,0.4950957695611817,914.png
2.520408163265306,1.724489795918367,0.47000537983050283,915.png
2.2551020408163263,1.724489795918367,0.44717034927112914,916.png
1.9897959183673466,1.724489795918367,0.4263205563654898,917.png
1.724489795918367,1.724489795918367,0.40722387160953627,918.png
1.4591836734693873,1.724489795918367,0.3896804316574749,919.png
1.1938775510204076,1.724489795918367,0.37351773367570035,920.png
0.9285714285714279,1.724489795918367,0.35858647428812784,921.png
0.6632653061224483,1.724489795918367,0.34475704093853243,922.png
0.3979591836734686,1.724489795918367,0.33191656276607523,923.png
0.13265306122448983,1.724489795918367,0.3199664349693944,924.png
-0.13265306122448983,1.724489795918367,0.30882024058146534,925.png
-0.3979591836734695,1.724489795918367,0.2984020041851065,926.png
-0.6632653061224492,1.724489795918367,0.2886447221739327,927.png
-0.9285714285714288,1.724489795918367,0.27948912318501645,928.png
-1.1938775510204085,1.724489795918367,0.2708826201374684,929.png
-1.4591836734693882,1.724489795918367,0.26277842192872325,930.png
-1.7244897959183678,1.724489795918367,0.25513477837498477,931.png
-1.9897959183673475,1.724489795918367,0.2479143365722855,932.png
-2.255102040816327,1.724489795918367,0.24108359064128254,933.png
-2.520408163265307,1.724489795918367,0.23461240993335214,934.png
-2.7857142857142865,1.724489795918367,0.22847363333332313,935.png
-3.051020408163266,1.724489795918367,0.2226427193940427,936.png
-3.316326530612246,1.724489795918367,0.21709744376268963,937.png
-3.5816326530612255,1.724489795918367,0.21181763677686583,938.png
-3.846938775510205,1.724489795918367,0.20678495527628254,939.png
-4.112244897959185,1.724489795918367,0.20198268363927807,940.png
-4.3775510204081645,1.724489795918367,0.19739555984988078,941.png
-4.642857142857144,1.724489795918367,0.19300962306108865,942.png
-4.908163265306124,1.724489795918367,0.18881207966817523,943.png
-5.1734693877551035,1.724489795918367,0.1847911853622291,944.png
-5.438775510204083,1.724489795918367,0.1809361410151011,945.png
-5.704081632653063,1.724489795918367,0.17723700056575314,946.png
-5.9693877551020424,1.724489795918367,0.1736845893454966,947.png
-6.23469387755102,1.724489795918367,0.1702704315046188,948.png
-6.5,1.724489795918367,0.16698668539264788,949.png
6.5,1.4591836734693873,1.3764919472073534,950.png
6.23469387755102,1.4591836734693873,1.278234560391049,951.png
5.969387755102041,1.4591836734693873,1.1854523923948053,952.png
5.704081632653061,1.4591836734693873,1.0991488884542038,953.png
5.438775510204081,1.4591836734693873,1.019813839121259,954.png
5.173469387755102,1.4591836734693873,0.9475142496537378,955.png
4.908163265306122,1.4591836734693873,0.8820127241626613,956.png
